objectid,filename,youtubeid,vimeoid,identifier,record_level,source,periodical_name,periodical_type,volume,month,issue_number,date,contents,article_identifier,source_heading,title,creator,pages,,nature1_heading,nature2_heading,abstract,language,biographical_heading,corporate_name_heading,film_description_heading,TV_description_heading,subject,indexing_history,link,type,format,availability,link_external,access_conditions,location
upfiperiod_000101,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_36_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.015,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula: Adapting Bram Stoker. [Preview],"Biodrowski, Steve",pp. 36-39 (4 p),"Coppola's Dracula: Adapting Bram Stoker. [Preview] by Biodrowski, Steve, pp. 36-39 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000102,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_40_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.016,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula: Vampire Effects. [Preview],"Biodrowski, Steve",pp. 40-43 (4 p),"Coppola's Dracula: Vampire Effects. [Preview] by Biodrowski, Steve, pp. 40-43 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000103,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_44_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.017,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Horrror Roots. [Article],"Biodrowski, Steve",pp. 44-47 (4 p),"Coppola's Horrror Roots. [Article] by Biodrowski, Steve, pp. 44-47 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000104,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_48_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.018,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula: The Vampire Brides. [Preview],"Biodrowski, Steve",pp. 48-51 (4 p),"Coppola's Dracula: The Vampire Brides. [Preview] by Biodrowski, Steve, pp. 48-51 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000105,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_52_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.019,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula: Filming Low-Tech Gothic. [Preview],"Biodrowski, Steve",pp. 52-55 (4 p),"Coppola's Dracula: Filming Low-Tech Gothic. [Preview] by Biodrowski, Steve, pp. 52-55 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000106,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_56_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.020,"Cinefantastique, Vol. 23, no. 4 (December 1992)","""Intruders"" - An Effects Close Encounter. [Article]","Crisafulli, Chuck",p. 56 (1 p),"""Intruders"" - An Effects Close Encounter. [Article] by Crisafulli, Chuck, p. 56 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000107,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_57_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.021,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Prelude to a Kiss. [Film Review],"Doherty, Thomas",p. 57 (1 p),"Prelude to a Kiss. [Film Review] by Doherty, Thomas, p. 57 (1 p) | ",R Review,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000108,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_58_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.022,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Dominique Pinon on Clowning in DELICATESSEN. [Film Review],"Persons, Dan",pp. 58-59 (2 p),"Dominique Pinon on Clowning in DELICATESSEN. [Film Review] by Persons, Dan, pp. 58-59 (2 p) | ",R Review,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000109,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_59_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.023,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Delicatessen. [Film Review],"Persons, Dan",p. 59 (1 p),"Delicatessen. [Film Review] by Persons, Dan, p. 59 (1 p) | ",R Review,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000110,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_60_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.024,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Buffy the Vampire Slayer. [Short Film Review],"Persons, Dan",p. 60 (1 p),"Buffy the Vampire Slayer. [Short Film Review] by Persons, Dan, p. 60 (1 p) | ",S Short Review,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
